timestamp (UTC),precipitation (mm),relativehumidity AVG (-),soilmoisture AVG (m3/m3),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius)
2020-07-02 03:00,0.051000000000000004,0.9499166666666666,0.2225,13.341666666666669,13.4,13.3
2020-07-02 04:00,0.017,0.9558333333333334,0.22291666666666662,13.4,13.5,13.3
2020-07-02 05:00,0.017,0.9641666666666667,0.2228333333333333,13.599999999999996,13.7,13.5
2020-07-02 06:00,0.0,0.9675000000000001,0.22283333333333333,14.116666666666667,14.8,13.7
2020-07-02 07:00,0.0,0.9516666666666667,0.222,15.699999999999998,16.2,14.8
2020-07-02 08:00,0.0,0.9135833333333333,0.22191666666666668,16.7,17.2,16.0
2020-07-02 09:00,0.0,0.8941666666666666,0.2211666666666667,17.433333333333334,17.7,16.8
2020-07-02 10:00,0.0,0.8961666666666668,0.221,17.65833333333333,18.7,17.0
2020-07-02 11:00,0.0,0.88125,0.22083333333333335,18.791666666666664,19.2,18.4
2020-07-02 12:00,0.0,0.8605833333333335,0.22000000000000006,19.275000000000002,19.9,18.8
2020-07-02 13:00,0.0,0.8537499999999999,0.22000000000000006,18.833333333333332,19.2,18.4
2020-07-02 14:00,0.0,0.8488333333333333,0.22000000000000006,18.06666666666667,18.4,17.8
2020-07-02 15:00,0.0,0.8529166666666667,0.21991666666666668,17.316666666666666,17.7,16.9
2020-07-02 16:00,0.0,0.8583333333333334,0.22000000000000006,16.725,16.8,16.6
2020-07-02 17:00,1.021,0.8801666666666667,0.22000000000000006,16.258333333333336,16.8,15.7
2020-07-02 18:00,0.085,0.8885833333333334,0.22000000000000006,15.758333333333331,15.9,15.6
2020-07-02 19:00,0.017,0.8981666666666666,0.22000000000000006,15.516666666666667,15.6,15.4
2020-07-02 20:00,0.0,0.8951666666666668,0.22008333333333338,15.166666666666666,15.5,15.0
2020-07-02 21:00,0.0,0.878,0.22000000000000006,15.075000000000001,15.2,14.9
2020-07-02 22:00,0.0,0.8773333333333332,0.22000000000000006,14.875000000000002,15.0,14.7
2020-07-02 23:00,0.0,0.8932500000000001,0.22000000000000006,14.633333333333333,14.8,14.5
2020-07-03 00:00,0.0,0.9164166666666667,0.22000000000000006,14.174999999999999,14.6,13.6
2020-07-03 01:00,0.0,0.9399166666666666,0.22000000000000006,13.341666666666667,13.6,13.2
2020-07-03 02:00,0.034,0.9510833333333334,0.22000000000000006,13.033333333333333,13.2,12.8
2020-07-03 03:00,0.017,0.9590833333333334,0.22000000000000006,12.766666666666666,12.9,12.6
2020-07-03 04:00,0.0,0.9629166666666665,0.22000000000000006,12.68333333333333,12.8,12.6
2020-07-03 05:00,0.0,0.9703333333333332,0.22000000000000006,13.033333333333333,13.5,12.7
2020-07-03 06:00,0.0,0.9668333333333333,0.21983333333333335,13.725000000000001,13.9,13.5
2020-07-03 07:00,0.0,0.9600833333333333,0.21941666666666668,14.358333333333329,14.7,14.0
2020-07-03 08:00,0.0,0.9407500000000001,0.21924999999999997,14.933333333333332,15.9,14.6
2020-07-03 09:00,0.0,0.9197500000000002,0.2190833333333333,16.51666666666667,17.1,15.8
2020-07-03 10:00,0.0,0.8944166666666665,0.21899999999999997,17.7,18.1,17.3
2020-07-03 11:00,0.0,0.8637499999999999,0.21899999999999997,19.033333333333335,19.7,18.3
2020-07-03 12:00,0.0,0.8489166666666667,0.21833333333333335,19.349999999999998,19.6,19.1
2020-07-03 13:00,0.0,0.8532500000000001,0.218,18.941666666666663,19.4,18.6
2020-07-03 14:00,0.0,0.8525,0.218,18.041666666666668,18.5,17.6
2020-07-03 15:00,0.0,0.8522500000000001,0.218,17.233333333333334,17.5,17.0
2020-07-03 16:00,0.0,0.8606666666666666,0.218,16.80833333333333,16.9,16.7
2020-07-03 17:00,0.0,0.8633333333333333,0.218,16.516666666666666,16.6,16.4
2020-07-03 18:00,0.0,0.8582499999999998,0.218,16.441666666666666,16.5,16.4
2020-07-03 19:00,0.0,0.8625833333333333,0.218,16.133333333333333,16.4,15.7
2020-07-03 20:00,0.0,0.8615833333333334,0.218,15.875000000000002,16.0,15.8
2020-07-03 21:00,0.0,0.85525,0.218,15.850000000000001,15.9,15.7
2020-07-03 22:00,0.0,0.8653333333333332,0.218,15.133333333333333,15.8,14.5
2020-07-03 23:00,0.0,0.8648333333333333,0.218,14.108333333333336,14.5,13.8
2020-07-04 00:00,0.0,0.878,0.218,13.399999999999999,13.7,13.1
2020-07-04 01:00,0.0,0.8908333333333333,0.218,12.841666666666667,13.0,12.7
2020-07-04 02:00,0.0,0.9008333333333334,0.218,12.908333333333337,13.0,12.9
2020-07-04 03:00,0.0,0.9060000000000002,0.21791666666666668,12.991666666666667,13.0,12.9
2020-07-04 04:00,0.0,0.9160833333333334,0.21775,13.108333333333334,13.3,13.0
2020-07-04 05:00,0.0,0.9241666666666668,0.21758333333333335,14.325000000000001,15.4,13.5
2020-07-04 06:00,0.0,0.9017500000000002,0.21725000000000003,16.424999999999997,17.1,15.5
2020-07-04 07:00,0.0,0.85725,0.21691666666666667,17.608333333333334,18.1,17.0
2020-07-04 08:00,0.0,0.82675,0.2161666666666667,18.458333333333336,18.8,18.0
2020-07-04 09:00,0.0,0.79,0.21600000000000005,19.95,20.7,19.1
2020-07-04 10:00,0.0,0.7545000000000001,0.2153333333333333,21.15833333333333,21.5,20.6
2020-07-04 11:00,0.0,0.7335000000000002,0.21466666666666667,21.575,21.9,21.4
